city_name,date,rain_sum (mm)
Kurunegala,5/16/2017,2.3
Kurunegala,5/17/2017,2.1
Kurunegala,5/18/2017,7.1
Kurunegala,5/19/2017,2.2
Kurunegala,5/20/2017,2.0
Kurunegala,5/21/2017,1.7
Kurunegala,5/22/2017,8.5
Kurunegala,5/23/2017,5.3
Kurunegala,5/24/2017,2.8
Kurunegala,5/25/2017,3.2
Kurunegala,5/26/2017,3.6
Kurunegala,5/27/2017,8.9
Kurunegala,5/28/2017,3.4
Kurunegala,5/29/2017,17.0
Kurunegala,5/30/2017,15.8
Kurunegala,5/31/2017,5.3
Kurunegala,6/1/2017,12.0
Kurunegala,6/2/2017,2.8
Kurunegala,6/3/2017,15.2
Kurunegala,6/4/2017,9.9
Kurunegala,6/5/2017,4.9
Kurunegala,6/6/2017,3.3
Kurunegala,6/7/2017,3.9
Kurunegala,6/8/2017,0.7
Kurunegala,6/9/2017,2.9
Kurunegala,6/10/2017,4.8
Kurunegala,6/11/2017,3.6
Kurunegala,6/12/2017,1.3
Kurunegala,6/13/2017,1.4
Kurunegala,6/14/2017,1.9
Kurunegala,6/15/2017,1.4
Kurunegala,6/16/2017,2.0
Kurunegala,6/17/2017,1.4
Kurunegala,6/18/2017,1.8
Kurunegala,6/19/2017,4.1
Kurunegala,6/20/2017,7.5
Kurunegala,6/21/2017,9.2
Kurunegala,6/22/2017,2.4
Kurunegala,6/23/2017,11.7
Kurunegala,6/24/2017,13.1
Kurunegala,6/25/2017,13.8
Kurunegala,6/26/2017,4.4
Kurunegala,6/27/2017,15.2
Kurunegala,6/28/2017,2.6
Kurunegala,6/29/2017,0.6
Kurunegala,6/30/2017,3.8
Kurunegala,7/1/2017,7.4
Kurunegala,7/2/2017,2.8
Kurunegala,7/3/2017,1.3
Kurunegala,7/4/2017,2.0
Kurunegala,7/5/2017,0.8
Kurunegala,7/6/2017,1.4
Kurunegala,7/7/2017,8.9
Kurunegala,7/8/2017,4.9
Kurunegala,7/9/2017,3.8
Kurunegala,7/10/2017,2.7
Kurunegala,7/11/2017,13.8
Kurunegala,7/12/2017,3.1
Kurunegala,7/13/2017,3.7
Kurunegala,7/14/2017,1.5
Kurunegala,7/15/2017,1.6
Kurunegala,7/16/2017,1.2
Kurunegala,7/17/2017,1.2
Kurunegala,7/18/2017,1.0
Kurunegala,7/19/2017,3.6
Kurunegala,7/20/2017,0.5
Kurunegala,7/21/2017,2.4
Kurunegala,7/22/2017,2.7
Kurunegala,7/23/2017,2.4
Kurunegala,7/24/2017,1.0
Kurunegala,7/25/2017,0.6
Kurunegala,7/26/2017,0.9
Kurunegala,7/27/2017,1.9
Kurunegala,7/28/2017,3.3
Kurunegala,7/29/2017,13.3
Kurunegala,7/30/2017,8.9
Kurunegala,7/31/2017,4.5
Kurunegala,8/1/2017,2.7
Kurunegala,8/2/2017,8.2
Kurunegala,8/3/2017,11.4
Kurunegala,8/4/2017,3.7
Kurunegala,8/5/2017,7.0
Kurunegala,8/6/2017,6.2
Kurunegala,8/7/2017,9.0
Kurunegala,8/8/2017,5.1
Kurunegala,8/9/2017,1.4
Kurunegala,8/10/2017,11.4
Kurunegala,8/11/2017,5.5
Kurunegala,8/12/2017,5.5
Kurunegala,8/13/2017,4.5
Kurunegala,8/14/2017,1.4
Kurunegala,8/15/2017,0.0
Kurunegala,8/16/2017,0.7
Kurunegala,8/17/2017,2.8
Kurunegala,8/18/2017,13.1
Kurunegala,8/19/2017,9.7
Kurunegala,8/20/2017,5.0
Kurunegala,8/21/2017,6.5
Kurunegala,8/22/2017,4.3
Kurunegala,8/23/2017,14.3
Kurunegala,8/24/2017,3.3
Kurunegala,8/25/2017,1.1
Kurunegala,8/26/2017,1.1
Kurunegala,8/27/2017,6.2
Kurunegala,8/28/2017,19.9
Kurunegala,8/29/2017,7.5
Kurunegala,8/30/2017,1.4
Kurunegala,8/31/2017,9.5
Kurunegala,9/1/2017,13.8
Kurunegala,9/2/2017,14.8
Kurunegala,9/3/2017,5.5
Kurunegala,9/4/2017,4.0
Kurunegala,9/5/2017,5.6
Kurunegala,9/6/2017,4.4
Kurunegala,9/7/2017,10.3
Kurunegala,9/8/2017,10.0
Kurunegala,9/9/2017,15.9
Kurunegala,9/10/2017,7.6
Kurunegala,9/11/2017,5.2
Kurunegala,9/12/2017,3.5
Kurunegala,9/13/2017,3.3
Kurunegala,9/14/2017,0.3
Kurunegala,9/15/2017,0.7
Kurunegala,9/16/2017,1.0
Kurunegala,9/17/2017,4.9
Kurunegala,9/18/2017,1.3
Kurunegala,9/19/2017,0.3
Kurunegala,9/20/2017,6.0
Kurunegala,9/21/2017,3.9
Kurunegala,9/22/2017,1.8
Kurunegala,9/23/2017,0.1
Kurunegala,9/24/2017,1.5
Kurunegala,9/25/2017,5.7
Kurunegala,9/26/2017,3.6
Kurunegala,9/27/2017,6.2
Kurunegala,9/28/2017,4.9
Kurunegala,9/29/2017,0.0
Kurunegala,9/30/2017,2.0
Kurunegala,10/1/2017,4.5
Kurunegala,10/2/2017,2.0
Kurunegala,10/3/2017,3.6
Kurunegala,10/4/2017,2.1
Kurunegala,10/5/2017,4.6
Kurunegala,10/6/2017,11.1
Kurunegala,10/7/2017,2.2
Kurunegala,10/8/2017,3.6
Kurunegala,10/9/2017,2.6
Kurunegala,10/10/2017,6.7
Kurunegala,10/11/2017,10.7
Kurunegala,10/12/2017,7.5
Kurunegala,10/13/2017,8.2
Kurunegala,10/14/2017,32.5
Kurunegala,10/15/2017,9.4
Kurunegala,10/16/2017,4.0
Kurunegala,10/17/2017,27.1
Kurunegala,10/18/2017,1.9
Kurunegala,10/19/2017,9.7
Kurunegala,10/20/2017,5.8
Kurunegala,10/21/2017,0.3
Kurunegala,10/22/2017,6.5
Kurunegala,10/23/2017,5.2
Kurunegala,10/24/2017,12.2
Kurunegala,10/25/2017,5.4
Kurunegala,10/26/2017,29.9
Kurunegala,10/27/2017,7.6
Kurunegala,10/28/2017,14.1
Kurunegala,10/29/2017,7.8
Kurunegala,10/30/2017,19.7
Kurunegala,10/31/2017,57.2
Kurunegala,11/1/2017,21.8
Kurunegala,11/2/2017,9.1
Kurunegala,11/3/2017,8.0
Kurunegala,11/4/2017,12.2
Kurunegala,11/5/2017,6.0
Kurunegala,11/6/2017,0.9
Kurunegala,11/7/2017,15.1
Kurunegala,11/8/2017,11.1
Kurunegala,11/9/2017,5.2
Kurunegala,11/10/2017,17.4
Kurunegala,11/11/2017,5.6
Kurunegala,11/12/2017,0.7
Kurunegala,11/13/2017,3.6
Kurunegala,11/14/2017,0.8
Kurunegala,11/15/2017,0.0
Kurunegala,11/16/2017,0.5
Kurunegala,11/17/2017,0.0
Kurunegala,11/18/2017,1.0
Kurunegala,11/19/2017,7.2
Kurunegala,11/20/2017,9.4
Kurunegala,11/21/2017,4.7
Kurunegala,11/22/2017,7.0
Kurunegala,11/23/2017,1.1
Kurunegala,11/24/2017,0.3
Kurunegala,11/25/2017,21.8
Kurunegala,11/26/2017,22.2
Kurunegala,11/27/2017,44.5
Kurunegala,11/28/2017,3.4
Kurunegala,11/29/2017,26.6
Kurunegala,11/30/2017,25.9
Kurunegala,12/1/2017,13.5
Kurunegala,12/2/2017,30.5
Kurunegala,12/3/2017,17.6
Kurunegala,12/4/2017,0.0
Kurunegala,12/5/2017,0.3
Kurunegala,12/6/2017,2.7
Kurunegala,12/7/2017,0.5
Kurunegala,12/8/2017,0.0
Kurunegala,12/9/2017,0.0
Kurunegala,12/10/2017,0.6
Kurunegala,12/11/2017,5.2
Kurunegala,12/12/2017,3.8
Kurunegala,12/13/2017,6.7
Kurunegala,12/14/2017,7.8
Kurunegala,12/15/2017,1.4
Kurunegala,12/16/2017,0.1
Kurunegala,12/17/2017,0.1
Kurunegala,12/18/2017,0.0
Kurunegala,12/19/2017,0.0
Kurunegala,12/20/2017,1.1
Kurunegala,12/21/2017,0.2
Kurunegala,12/22/2017,0.0
Kurunegala,12/23/2017,0.0
Kurunegala,12/24/2017,0.0
Kurunegala,12/25/2017,0.0
Kurunegala,12/26/2017,4.8
Kurunegala,12/27/2017,0.5
Kurunegala,12/28/2017,0.0
Kurunegala,12/29/2017,0.0
Kurunegala,12/30/2017,0.0
Kurunegala,12/31/2017,0.0
Kurunegala,1/1/2018,0.0
Kurunegala,1/2/2018,0.0
Kurunegala,1/3/2018,0.0
Kurunegala,1/4/2018,0.0
Kurunegala,1/5/2018,0.0
Kurunegala,1/6/2018,0.0
Kurunegala,1/7/2018,0.0
Kurunegala,1/8/2018,0.0
Kurunegala,1/9/2018,0.8
Kurunegala,1/10/2018,6.7
Kurunegala,1/11/2018,0.7
Kurunegala,1/12/2018,8.3
Kurunegala,1/13/2018,8.1
Kurunegala,1/14/2018,1.0
Kurunegala,1/15/2018,0.0
Kurunegala,1/16/2018,0.0
Kurunegala,1/17/2018,0.0
Kurunegala,1/18/2018,0.0
Kurunegala,1/19/2018,0.0
Kurunegala,1/20/2018,0.0
Kurunegala,1/21/2018,0.0
Kurunegala,1/22/2018,0.0
Kurunegala,1/23/2018,0.0
Kurunegala,1/24/2018,0.0
Kurunegala,1/25/2018,0.0
Kurunegala,1/26/2018,0.0
Kurunegala,1/27/2018,0.0
Kurunegala,1/28/2018,0.0
Kurunegala,1/29/2018,1.3
Kurunegala,1/30/2018,4.3
Kurunegala,1/31/2018,0.7
Kurunegala,2/1/2018,0.0
Kurunegala,2/2/2018,0.0
Kurunegala,2/3/2018,0.0
Kurunegala,2/4/2018,0.1
Kurunegala,2/5/2018,1.3
Kurunegala,2/6/2018,1.4
Kurunegala,2/7/2018,4.9
Kurunegala,2/8/2018,0.7
Kurunegala,2/9/2018,0.0
Kurunegala,2/10/2018,0.0
Kurunegala,2/11/2018,0.0
Kurunegala,2/12/2018,0.9
Kurunegala,2/13/2018,0.0
Kurunegala,2/14/2018,0.8
Kurunegala,2/15/2018,1.3
Kurunegala,2/16/2018,1.0
Kurunegala,2/17/2018,0.0
Kurunegala,2/18/2018,0.0
Kurunegala,2/19/2018,0.0
Kurunegala,2/20/2018,0.0
Kurunegala,2/21/2018,0.0
Kurunegala,2/22/2018,0.0
Kurunegala,2/23/2018,0.0
Kurunegala,2/24/2018,0.5
Kurunegala,2/25/2018,2.1
Kurunegala,2/26/2018,2.1
Kurunegala,2/27/2018,2.4
Kurunegala,2/28/2018,4.0
Kurunegala,3/1/2018,0.5
Kurunegala,3/2/2018,1.6
Kurunegala,3/3/2018,12.6
Kurunegala,3/4/2018,0.1
Kurunegala,3/5/2018,2.3
Kurunegala,3/6/2018,0.0
Kurunegala,3/7/2018,0.0
Kurunegala,3/8/2018,1.2
Kurunegala,3/9/2018,2.5
Kurunegala,3/10/2018,1.9
Kurunegala,3/11/2018,3.1
Kurunegala,3/12/2018,17.7
Kurunegala,3/13/2018,1.9
Kurunegala,3/14/2018,8.6
Kurunegala,3/15/2018,1.4
Kurunegala,3/16/2018,6.5
Kurunegala,3/17/2018,0.7
Kurunegala,3/18/2018,0.2
Kurunegala,3/19/2018,0.8
Kurunegala,3/20/2018,4.9
Kurunegala,3/21/2018,1.4
Kurunegala,3/22/2018,0.0
Kurunegala,3/23/2018,0.2
Kurunegala,3/24/2018,0.0
Kurunegala,3/25/2018,0.1
Kurunegala,3/26/2018,15.6
Kurunegala,3/27/2018,5.1
Kurunegala,3/28/2018,5.4
Kurunegala,3/29/2018,2.4
Kurunegala,3/30/2018,5.0
Kurunegala,3/31/2018,4.6
Kurunegala,4/1/2018,4.6
Kurunegala,4/2/2018,3.2
Kurunegala,4/3/2018,0.5
Kurunegala,4/4/2018,0.3
Kurunegala,4/5/2018,2.5
Kurunegala,4/6/2018,9.3
Kurunegala,4/7/2018,5.2
Kurunegala,4/8/2018,9.0
Kurunegala,4/9/2018,21.7
Kurunegala,4/10/2018,2.9
Kurunegala,4/11/2018,3.5
Kurunegala,4/12/2018,3.1
Kurunegala,4/13/2018,26.8
Kurunegala,4/14/2018,6.0
Kurunegala,4/15/2018,8.0
Kurunegala,4/16/2018,0.5
Kurunegala,4/17/2018,3.5
Kurunegala,4/18/2018,18.3
Kurunegala,4/19/2018,0.9
Kurunegala,4/20/2018,3.3
Kurunegala,4/21/2018,0.1
Kurunegala,4/22/2018,1.2
Kurunegala,4/23/2018,2.2
Kurunegala,4/24/2018,15.4
Kurunegala,4/25/2018,1.5
Kurunegala,4/26/2018,5.7
Kurunegala,4/27/2018,8.0
Kurunegala,4/28/2018,16.8
Kurunegala,4/29/2018,0.7
Kurunegala,4/30/2018,2.5
Kurunegala,5/1/2018,4.8
Kurunegala,5/2/2018,2.5
Kurunegala,5/3/2018,3.4
Kurunegala,5/4/2018,9.6
Kurunegala,5/5/2018,21.0
Kurunegala,5/6/2018,1.6
Kurunegala,5/7/2018,5.2
Kurunegala,5/8/2018,9.2
Kurunegala,5/9/2018,9.0
Kurunegala,5/10/2018,7.3
Kurunegala,5/11/2018,3.3
Kurunegala,5/12/2018,10.6
Kurunegala,5/13/2018,9.9
Kurunegala,5/14/2018,10.2
Kurunegala,5/15/2018,3.6
Kurunegala,5/16/2018,14.3
Kurunegala,5/17/2018,13.5
Kurunegala,5/18/2018,16.0
Kurunegala,5/19/2018,7.7
Kurunegala,5/20/2018,3.4
Kurunegala,5/21/2018,15.3
Kurunegala,5/22/2018,8.2
Kurunegala,5/23/2018,5.0
Kurunegala,5/24/2018,15.5
Kurunegala,5/25/2018,30.1
Kurunegala,5/26/2018,5.3
Kurunegala,5/27/2018,4.4
Kurunegala,5/28/2018,7.2
Kurunegala,5/29/2018,4.1
Kurunegala,5/30/2018,1.2
Kurunegala,5/31/2018,5.3
Kurunegala,6/1/2018,7.8
Kurunegala,6/2/2018,8.4
Kurunegala,6/3/2018,8.2
Kurunegala,6/4/2018,6.3
Kurunegala,6/5/2018,3.4
Kurunegala,6/6/2018,5.3
Kurunegala,6/7/2018,16.3
Kurunegala,6/8/2018,8.0
Kurunegala,6/9/2018,9.3
Kurunegala,6/10/2018,10.7
Kurunegala,6/11/2018,4.7
Kurunegala,6/12/2018,4.7
Kurunegala,6/13/2018,6.3
Kurunegala,6/14/2018,9.0
Kurunegala,6/15/2018,6.0
Kurunegala,6/16/2018,8.5
Kurunegala,6/17/2018,15.4
Kurunegala,6/18/2018,5.7
Kurunegala,6/19/2018,4.2
Kurunegala,6/20/2018,1.8
Kurunegala,6/21/2018,8.7
Kurunegala,6/22/2018,12.8
Kurunegala,6/23/2018,3.1
Kurunegala,6/24/2018,4.7
Kurunegala,6/25/2018,7.1
Kurunegala,6/26/2018,6.9
Kurunegala,6/27/2018,6.2
Kurunegala,6/28/2018,5.0
Kurunegala,6/29/2018,10.8
Kurunegala,6/30/2018,6.7
Kurunegala,7/1/2018,3.7
Kurunegala,7/2/2018,6.9
Kurunegala,7/3/2018,2.1
Kurunegala,7/4/2018,1.1
Kurunegala,7/5/2018,0.6
Kurunegala,7/6/2018,8.2
Kurunegala,7/7/2018,2.1
Kurunegala,7/8/2018,6.0
Kurunegala,7/9/2018,13.1
Kurunegala,7/10/2018,10.7
Kurunegala,7/11/2018,12.6
Kurunegala,7/12/2018,4.4
Kurunegala,7/13/2018,3.3
Kurunegala,7/14/2018,3.5
Kurunegala,7/15/2018,12.9
Kurunegala,7/16/2018,6.0
Kurunegala,7/17/2018,5.3
Kurunegala,7/18/2018,0.4
Kurunegala,7/19/2018,2.5
Kurunegala,7/20/2018,0.2
Kurunegala,7/21/2018,1.0
Kurunegala,7/22/2018,0.3
Kurunegala,7/23/2018,1.2
Kurunegala,7/24/2018,5.6
Kurunegala,7/25/2018,4.2
Kurunegala,7/26/2018,5.1
Kurunegala,7/27/2018,1.9
Kurunegala,7/28/2018,2.7
Kurunegala,7/29/2018,2.0
Kurunegala,7/30/2018,13.7
Kurunegala,7/31/2018,8.2
Kurunegala,8/1/2018,4.9
Kurunegala,8/2/2018,10.6
Kurunegala,8/3/2018,2.8
Kurunegala,8/4/2018,1.6
Kurunegala,8/5/2018,4.8
Kurunegala,8/6/2018,4.6
Kurunegala,8/7/2018,5.4
Kurunegala,8/8/2018,9.2
Kurunegala,8/9/2018,11.1
Kurunegala,8/10/2018,10.6
Kurunegala,8/11/2018,2.3
Kurunegala,8/12/2018,3.3
Kurunegala,8/13/2018,7.0
Kurunegala,8/14/2018,22.7
Kurunegala,8/15/2018,16.6
Kurunegala,8/16/2018,7.9
Kurunegala,8/17/2018,8.7
Kurunegala,8/18/2018,12.5
Kurunegala,8/19/2018,2.8
Kurunegala,8/20/2018,0.8
Kurunegala,8/21/2018,1.8
Kurunegala,8/22/2018,1.8
Kurunegala,8/23/2018,0.2
Kurunegala,8/24/2018,1.1
Kurunegala,8/25/2018,0.8
Kurunegala,8/26/2018,1.2
Kurunegala,8/27/2018,4.1
Kurunegala,8/28/2018,0.0
Kurunegala,8/29/2018,1.6
Kurunegala,8/30/2018,1.3
Kurunegala,8/31/2018,3.2
Kurunegala,9/1/2018,1.1
Kurunegala,9/2/2018,0.3
Kurunegala,9/3/2018,0.4
Kurunegala,9/4/2018,0.0
Kurunegala,9/5/2018,0.0
Kurunegala,9/6/2018,0.0
Kurunegala,9/7/2018,0.3
Kurunegala,9/8/2018,0.1
Kurunegala,9/9/2018,0.2
Kurunegala,9/10/2018,0.6
Kurunegala,9/11/2018,0.0
Kurunegala,9/12/2018,0.0
Kurunegala,9/13/2018,0.4
Kurunegala,9/14/2018,0.1
Kurunegala,9/15/2018,0.1
Kurunegala,9/16/2018,0.2
Kurunegala,9/17/2018,3.4
Kurunegala,9/18/2018,2.1
Kurunegala,9/19/2018,22.1
Kurunegala,9/20/2018,10.0
Kurunegala,9/21/2018,11.1
Kurunegala,9/22/2018,2.4
Kurunegala,9/23/2018,6.8
Kurunegala,9/24/2018,26.7
Kurunegala,9/25/2018,3.5
Kurunegala,9/26/2018,8.5
Kurunegala,9/27/2018,15.0
Kurunegala,9/28/2018,21.3
Kurunegala,9/29/2018,39.9
Kurunegala,9/30/2018,3.1
Kurunegala,10/1/2018,31.4
Kurunegala,10/2/2018,18.9
Kurunegala,10/3/2018,47.9
Kurunegala,10/4/2018,59.4
Kurunegala,10/5/2018,45.8
Kurunegala,10/6/2018,70.9
Kurunegala,10/7/2018,45.3
Kurunegala,10/8/2018,12.6
Kurunegala,10/9/2018,17.2
Kurunegala,10/10/2018,16.3
Kurunegala,10/11/2018,2.1
Kurunegala,10/12/2018,0.4
Kurunegala,10/13/2018,11.8
Kurunegala,10/14/2018,11.0
Kurunegala,10/15/2018,1.1
Kurunegala,10/16/2018,21.6
Kurunegala,10/17/2018,13.0
Kurunegala,10/18/2018,6.8
Kurunegala,10/19/2018,10.8
Kurunegala,10/20/2018,24.5
Kurunegala,10/21/2018,18.7
Kurunegala,10/22/2018,17.4
Kurunegala,10/23/2018,11.1
Kurunegala,10/24/2018,19.8
Kurunegala,10/25/2018,14.0
Kurunegala,10/26/2018,7.0
Kurunegala,10/27/2018,5.2
Kurunegala,10/28/2018,12.3
Kurunegala,10/29/2018,30.6
Kurunegala,10/30/2018,3.1
Kurunegala,10/31/2018,93.0
Kurunegala,11/1/2018,15.5
Kurunegala,11/2/2018,6.3
Kurunegala,11/3/2018,18.4
Kurunegala,11/4/2018,0.1
Kurunegala,11/5/2018,27.4
Kurunegala,11/6/2018,63.5
Kurunegala,11/7/2018,12.4
Kurunegala,11/8/2018,53.0
Kurunegala,11/9/2018,4.8
Kurunegala,11/10/2018,0.4
Kurunegala,11/11/2018,0.0
Kurunegala,11/12/2018,1.9
Kurunegala,11/13/2018,2.1
Kurunegala,11/14/2018,0.5
Kurunegala,11/15/2018,0.0
Kurunegala,11/16/2018,5.0
Kurunegala,11/17/2018,49.5
Kurunegala,11/18/2018,10.9
Kurunegala,11/19/2018,7.4
Kurunegala,11/20/2018,15.7
Kurunegala,11/21/2018,5.1
Kurunegala,11/22/2018,2.5
Kurunegala,11/23/2018,16.6
Kurunegala,11/24/2018,16.4
Kurunegala,11/25/2018,1.9
Kurunegala,11/26/2018,0.7
Kurunegala,11/27/2018,2.9
Kurunegala,11/28/2018,4.3
Kurunegala,11/29/2018,3.1
Kurunegala,11/30/2018,0.8
Kurunegala,12/1/2018,0.0
Kurunegala,12/2/2018,0.0
Kurunegala,12/3/2018,10.0
Kurunegala,12/4/2018,2.6
Kurunegala,12/5/2018,2.0
Kurunegala,12/6/2018,0.2
Kurunegala,12/7/2018,0.1
Kurunegala,12/8/2018,0.5
Kurunegala,12/9/2018,0.0
Kurunegala,12/10/2018,0.2
Kurunegala,12/11/2018,0.0
Kurunegala,12/12/2018,0.0
Kurunegala,12/13/2018,0.0
Kurunegala,12/14/2018,1.9
Kurunegala,12/15/2018,3.4
Kurunegala,12/16/2018,0.2
Kurunegala,12/17/2018,0.0
Kurunegala,12/18/2018,0.0
Kurunegala,12/19/2018,0.0
Kurunegala,12/20/2018,2.3
Kurunegala,12/21/2018,21.3
Kurunegala,12/22/2018,8.6
Kurunegala,12/23/2018,3.4
Kurunegala,12/24/2018,3.3
Kurunegala,12/25/2018,0.4
Kurunegala,12/26/2018,6.0
Kurunegala,12/27/2018,0.4
Kurunegala,12/28/2018,0.0
Kurunegala,12/29/2018,0.0
Kurunegala,12/30/2018,0.0
Kurunegala,12/31/2018,0.0
Kurunegala,1/1/2019,0.0
Kurunegala,1/2/2019,0.0
Kurunegala,1/3/2019,0.0
Kurunegala,1/4/2019,0.0
Kurunegala,1/5/2019,0.0
Kurunegala,1/6/2019,0.0
Kurunegala,1/7/2019,0.0
Kurunegala,1/8/2019,0.0
Kurunegala,1/9/2019,0.0
Kurunegala,1/10/2019,0.0
Kurunegala,1/11/2019,0.0
Kurunegala,1/12/2019,2.6
Kurunegala,1/13/2019,9.9
Kurunegala,1/14/2019,0.3
Kurunegala,1/15/2019,2.8
Kurunegala,1/16/2019,1.1
Kurunegala,1/17/2019,0.0
Kurunegala,1/18/2019,0.0
Kurunegala,1/19/2019,0.0
Kurunegala,1/20/2019,0.2
Kurunegala,1/21/2019,0.0
Kurunegala,1/22/2019,0.1
Kurunegala,1/23/2019,0.0
Kurunegala,1/24/2019,0.0
Kurunegala,1/25/2019,0.0
Kurunegala,1/26/2019,1.1
Kurunegala,1/27/2019,0.2
Kurunegala,1/28/2019,0.0
Kurunegala,1/29/2019,0.0
Kurunegala,1/30/2019,0.2
Kurunegala,1/31/2019,0.0
Kurunegala,2/1/2019,0.8
Kurunegala,2/2/2019,1.6
Kurunegala,2/3/2019,0.2
Kurunegala,2/4/2019,5.9
Kurunegala,2/5/2019,3.1
Kurunegala,2/6/2019,0.9
Kurunegala,2/7/2019,0.7
Kurunegala,2/8/2019,24.8
Kurunegala,2/9/2019,76.8
Kurunegala,2/10/2019,14.5
Kurunegala,2/11/2019,0.0
Kurunegala,2/12/2019,0.4
Kurunegala,2/13/2019,0.0
Kurunegala,2/14/2019,0.4
Kurunegala,2/15/2019,1.5
Kurunegala,2/16/2019,7.8
Kurunegala,2/17/2019,1.0
Kurunegala,2/18/2019,0.7
Kurunegala,2/19/2019,0.1
Kurunegala,2/20/2019,0.0
Kurunegala,2/21/2019,0.0
Kurunegala,2/22/2019,0.0
Kurunegala,2/23/2019,0.0
Kurunegala,2/24/2019,0.0
Kurunegala,2/25/2019,0.0
Kurunegala,2/26/2019,3.5
Kurunegala,2/27/2019,4.0
Kurunegala,2/28/2019,1.9
Kurunegala,3/1/2019,0.0
Kurunegala,3/2/2019,0.0
Kurunegala,3/3/2019,1.2
Kurunegala,3/4/2019,0.4
Kurunegala,3/5/2019,1.9
Kurunegala,3/6/2019,1.6
Kurunegala,3/7/2019,0.1
Kurunegala,3/8/2019,0.0
Kurunegala,3/9/2019,0.5
Kurunegala,3/10/2019,0.0
Kurunegala,3/11/2019,0.0
Kurunegala,3/12/2019,0.0
Kurunegala,3/13/2019,0.1
Kurunegala,3/14/2019,0.0
Kurunegala,3/15/2019,0.0
Kurunegala,3/16/2019,3.5
Kurunegala,3/17/2019,2.6
Kurunegala,3/18/2019,5.0
Kurunegala,3/19/2019,0.4
Kurunegala,3/20/2019,0.0
Kurunegala,3/21/2019,1.1
Kurunegala,3/22/2019,0.5
Kurunegala,3/23/2019,1.7
Kurunegala,3/24/2019,0.0
Kurunegala,3/25/2019,0.0
Kurunegala,3/26/2019,0.0
Kurunegala,3/27/2019,0.0
Kurunegala,3/28/2019,0.0
Kurunegala,3/29/2019,0.0
Kurunegala,3/30/2019,0.5
Kurunegala,3/31/2019,0.0
Kurunegala,4/1/2019,0.0
Kurunegala,4/2/2019,0.0
Kurunegala,4/3/2019,0.0
Kurunegala,4/4/2019,0.2
Kurunegala,4/5/2019,0.0
Kurunegala,4/6/2019,0.2
Kurunegala,4/7/2019,0.5
Kurunegala,4/8/2019,0.4
Kurunegala,4/9/2019,1.9
Kurunegala,4/10/2019,0.6
Kurunegala,4/11/2019,1.5
Kurunegala,4/12/2019,1.3
Kurunegala,4/13/2019,1.5
Kurunegala,4/14/2019,0.9
Kurunegala,4/15/2019,1.2
Kurunegala,4/16/2019,32.6
Kurunegala,4/17/2019,53.8
Kurunegala,4/18/2019,13.2
Kurunegala,4/19/2019,27.8
Kurunegala,4/20/2019,33.6
Kurunegala,4/21/2019,6.1
Kurunegala,4/22/2019,3.3
Kurunegala,4/23/2019,2.7
Kurunegala,4/24/2019,0.8
Kurunegala,4/25/2019,13.2
Kurunegala,4/26/2019,1.8
Kurunegala,4/27/2019,0.3
Kurunegala,4/28/2019,1.9
Kurunegala,4/29/2019,5.6
Kurunegala,4/30/2019,4.3
Kurunegala,5/1/2019,3.3
Kurunegala,5/2/2019,2.1
Kurunegala,5/3/2019,1.7
Kurunegala,5/4/2019,0.3
Kurunegala,5/5/2019,0.4
Kurunegala,5/6/2019,0.0
Kurunegala,5/7/2019,0.1
Kurunegala,5/8/2019,0.0
Kurunegala,5/9/2019,0.2
Kurunegala,5/10/2019,0.3
Kurunegala,5/11/2019,1.2
Kurunegala,5/12/2019,1.7
Kurunegala,5/13/2019,0.9
Kurunegala,5/14/2019,1.9
Kurunegala,5/15/2019,0.9
Kurunegala,5/16/2019,3.1
Kurunegala,5/17/2019,0.9
Kurunegala,5/18/2019,1.1
Kurunegala,5/19/2019,0.9
Kurunegala,5/20/2019,1.6
Kurunegala,5/21/2019,0.9
Kurunegala,5/22/2019,0.5
Kurunegala,5/23/2019,5.7
Kurunegala,5/24/2019,2.1
Kurunegala,5/25/2019,2.3
Kurunegala,5/26/2019,0.9
Kurunegala,5/27/2019,0.4
Kurunegala,5/28/2019,1.1
Kurunegala,5/29/2019,3.9
Kurunegala,5/30/2019,3.1
Kurunegala,5/31/2019,1.7
Kurunegala,6/1/2019,0.2
Kurunegala,6/2/2019,0.8
Kurunegala,6/3/2019,10.7
Kurunegala,6/4/2019,12.6
Kurunegala,6/5/2019,0.9
Kurunegala,6/6/2019,8.9
Kurunegala,6/7/2019,3.6
Kurunegala,6/8/2019,5.1
Kurunegala,6/9/2019,2.9
Kurunegala,6/10/2019,2.7
Kurunegala,6/11/2019,0.6
Kurunegala,6/12/2019,2.4
Kurunegala,6/13/2019,5.4
Kurunegala,6/14/2019,3.8
Kurunegala,6/15/2019,1.8
Kurunegala,6/16/2019,5.5
Kurunegala,6/17/2019,3.3
Kurunegala,6/18/2019,7.5
Kurunegala,6/19/2019,4.5
Kurunegala,6/20/2019,9.7
Kurunegala,6/21/2019,5.6
Kurunegala,6/22/2019,6.0
Kurunegala,6/23/2019,2.4
Kurunegala,6/24/2019,6.1
Kurunegala,6/25/2019,5.3
Kurunegala,6/26/2019,1.7
Kurunegala,6/27/2019,1.8
Kurunegala,6/28/2019,0.6
Kurunegala,6/29/2019,0.4
Kurunegala,6/30/2019,0.7
